EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,148,1766324157.704065,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,149,1766324157.7163262,192.168.10.3,192.168.10.4,0.0076,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,150,1766324157.7263188,192.168.10.3,192.168.10.4,0.0066,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,151,1766324157.737109,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,152,1766324157.7482214,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,153,1766324157.759161,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,154,1766324157.7702875,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,155,1766324157.7813792,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,156,1766324157.7922962,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,157,1766324157.803369,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,158,1766324157.814531,192.168.10.3,192.168.10.4,0.0065,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,159,1766324157.825506,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,160,1766324157.8364024,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,161,1766324157.848638,192.168.10.3,192.168.10.4,0.0075,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,162,1766324157.8585815,192.168.10.3,192.168.10.4,0.0064,192.168.10.3->192.168.10.2->192.168.10.4,,
RECEIVED,PDR,163,1766324157.8694267,192.168.10.3,192.168.10.4,0.0063,192.168.10.3->192.168.10.2->192.168.10.4,,
